,db_count,db_score,im_count,im_score,name,roi,roi_count
0,7,9.0,19,10.0,Bruce,3.0,8
1,1,6.47558381196,1,6.54978010973,Jacki Weaver,0.954825666667,1
2,1,7.88325618949,1,7.96871544707,Paul McGill,2.957978,1
3,1,6.77722789286,1,6.81583048548,James Le Gros,2.427617,1
4,3,5.60416757826,3,6.04724051109,Cara Delevingne,1.44946872667,2
5,2,6.77722789286,2,7.12622259052,Alex Karpovsky,1.20129590909,1
6,1,6.57613183893,2,6.10636281681,Tyra Banks,1.02540298889,2
7,1,6.87777591983,1,8.14608236424,Sean Maher,0.633398375,1
8,2,8.03407822994,3,7.02275855551,Denis Lavant,0.131230148936,1
9,3,7.14590399174,3,7.14100316695,Julie Kavner,1.07508804345,3
10,5,6.49569341736,5,6.39014988428,Omar Benson Miller,1.15092910505,4
11,1,6.47558381196,1,6.90451394406,Dell Yount,0.95535573913,1
12,1,5.67119959624,1,6.37241319256,Ryan Kruger,0.365180833333,1
13,1,6.9783239468,1,6.28372973398,Brian Bosworth,0.546253764706,1
14,1,6.6766798659,1,6.99319740265,Dequina Moore,0.6607015,1
15,1,6.87777591983,1,7.2592477784,Frank Dillane,0.24985612,1
16,1,7.17942000073,1,6.63846356831,Paula Abdul,1.70933349333,1
17,3,6.84425991084,3,7.14100316695,Neil Flynn,2.06906265957,3
18,1,5.7717476232,1,6.7271470269,John Howard,0.0266586,1
19,2,6.82750190635,2,6.6828052976,Jesse L. Martin,0.9818726775,2
20,1,5.4701035423,1,6.81583048548,David Eigenberg,1.10089675,1
21,2,6.12366571758,3,6.52021895687,Elena Anaya,0.59939148913,2
22,1,6.375035785,1,6.28372973398,Victor Webster,1.4631621,1
23,1,6.77722789286,2,5.44123687743,Tempestt Bledsoe,0.0335583333333,1
24,1,7.17942000073,1,4.06664326938,Benjamin A. Onyango,4.154614,1
25,1,8.08435224342,1,7.61398161274,Marcia Wallace,2.44176493333,1
26,6,6.52585782545,6,6.63846356831,Anne Bancroft,0.654973416667,5
27,1,6.47558381196,1,6.19504627539,Jamie Renée Smith,0.578928810345,1
28,1,7.98380421646,1,7.88003198849,James Patrick Stuart,0.4307984,1
29,1,6.57613183893,3,6.66802472117,Adam LeFevre,0.903564991694,2
30,6,6.84425991084,9,7.00305112027,Samantha Morton,0.193409060612,6
31,2,5.67119959624,2,6.50543838044,Shenae Grimes-Beech,0.9544223,1
32,3,5.50361955129,3,5.39689514814,Christopher Heyerdahl,0.4019871,1
33,5,7.17942000073,6,6.78626933262,M.C. Gainey,1.81092601939,5
34,1,5.97284367713,1,6.54978010973,Fann Wong,1.2094044,1
35,2,5.67119959624,2,6.63846356831,Ben Crompton,0.0936381818182,2
36,1,7.58161210859,1,7.70266507132,Ricky Martin,19.8463988333,1
37,1,6.9783239468,1,7.34793123698,Jason Lewis,0.21728037931,1
38,1,5.4701035423,1,5.84031244106,Owen Teale,0.169487428571,1
39,1,6.47558381196,1,6.81583048548,Mason Lee,3.180699825,1
40,1,8.48654435129,2,8.50081619857,Gloria Foster,1.39905329762,2
41,5,5.93262446635,5,5.45010522329,Christina Milian,1.12206757837,5
42,1,7.68216013556,1,7.17056431982,Jay Leno,2.4416220375,1
43,13,6.85457252899,13,7.05459364321,Emma Stone,2.65679650526,13
44,1,5.7717476232,1,6.99319740265,Tao Okamoto,1.10459133333,1
45,1,5.97284367713,1,6.63846356831,Stephen Amell,0.604730918519,1
46,1,5.7717476232,1,6.63846356831,William Sanderson,2.44,1
47,5,6.41525499579,6,6.07680166395,Marley Shelton,0.79667148967,5
48,2,5.36955551534,4,5.35255341884,William McNamara,1.60259585,1
49,1,7.27996802769,1,7.2592477784,Jeremy Owen,0.934284625,1
50,1,5.06791143444,1,4.95347785522,D.B. Woodside,2.36793966667,1
51,1,8.18490027039,1,8.14608236424,Ayush Mahesh Khedekar,9.42127966667,1
52,2,7.48106408163,3,6.52021895687,Robert Ri'chard,1.25390837863,3
53,1,5.7717476232,1,6.54978010973,Tony Ganios,26.375,1
54,3,6.14042372208,4,5.46340774207,Nicholas Turturro,0.725220322917,4
55,1,5.87229565017,2,6.46109665114,Kimberly J. Brown,4.06136724242,2
56,1,7.58161210859,1,6.63846356831,Michael Bolten,0.813879428571,1
57,1,6.375035785,1,7.08188086123,Paul T. Taylor,0.1288628,1
58,3,7.04535596477,3,7.02275855551,Kevin Chamberlin,0.560679262963,3
59,1,8.38599632432,1,8.41213273999,George Raft,8.66897284462,1
60,1,6.47558381196,1,6.54978010973,Wendy Raquel Robinson,2.37350371111,1
61,4,6.9783239468,4,7.01536826729,Brooke Smith,0.535420016546,3
62,1,5.97284367713,1,6.37241319256,Erin Daniels,1.79764428571,1
63,1,8.18490027039,1,7.52529815415,Troy Garity,0.141348923077,1
64,4,6.50072081871,4,6.23938800468,David Zayas,1.38938435,3
65,4,7.38051605466,5,6.81583048548,Mary Kay Place,1.17040387739,3
66,4,7.22969401421,4,6.79365962083,Alessandro Nivola,1.62629849124,3
67,2,7.17942000073,2,7.43661469557,Riz Ahmed,0.904348625,1
68,3,6.71019587489,3,6.10636281681,Michael Winslow,6.58135974755,3
69,1,7.07887197376,1,6.10636281681,Richard Crenna,0.852628746032,1
70,2,7.12914598724,3,6.69758587403,Richard T. Jones,2.91410103138,3
71,2,6.6766798659,2,6.90451394406,Katherine LaNasa,0.463456522807,2
72,1,7.38051605466,1,7.34793123698,Jean Caffeine,53.3699130435,1
73,1,5.7717476232,1,6.46109665114,Robert Capron,0.420958746667,1
74,1,6.77722789286,1,6.99319740265,Jessie T. Usher,2.00853086667,1
75,1,7.78270816253,1,6.81583048548,Jessalyn Gilsig,1.25617938333,1
76,3,5.83877964118,3,6.01767935822,Amanda Detmer,1.18963584091,3
77,2,5.97284367713,2,5.44123687743,Jon Stewart,0.80661979512,2
78,4,6.9783239468,4,7.2592477784,Ed Lauter,2.03677397917,2
79,4,6.85263891309,4,6.92668480871,Michael Weston,4.30538858,3
80,7,6.80595590057,7,6.63846356831,Clint Howard,2.84776378622,7
81,1,8.18490027039,2,7.52529815415,Burgess Meredith,122.120048958,1
82,1,6.47558381196,1,4.68742747947,Hope Olaide Wilson,3.97672684615,1
83,8,6.73952238275,10,6.56751680144,Stockard Channing,4.49331705145,9
84,1,5.1684594614,1,6.01767935822,David A Cole,0.0154323529412,1
85,8,7.39308455803,8,7.33684580466,Kelly Macdonald,2.00581614764,7
86,9,6.79957189886,10,6.66506860589,Treat Williams,0.707846978001,8
87,1,7.98380421646,1,7.43661469557,Daniel Bernhardt,1.87661652667,1
88,5,6.25437815264,5,6.31920311741,John Amos,8.83978999683,4
89,7,7.25124001999,7,7.09454992674,Derek Jacobi,3.43644008553,4
90,2,6.27448775803,2,6.41675492185,Vanity,3.09692857143,2
91,2,6.32476177152,2,6.81583048548,Heather Langenkamp,6.10765853472,2
92,5,6.85766631444,6,7.33315066055,Yaphet Kotto,3.18376894732,6
93,1,6.77722789286,1,6.63846356831,David Richmond-Peck,0.125583166667,1
94,6,7.21293600972,7,7.33526217147,Ewen Bremner,1.14387313091,7
95,2,6.77722789286,2,7.03753913194,Clayne Crawford,0.1119706375,2
96,2,7.48106408163,2,7.92437371778,Billie Whitelaw,2.95234825,1
97,1,7.88325618949,1,8.41213273999,Dick Cheney,0.7150925,1
98,3,7.07887197376,3,7.20012547268,Omar Sy,1.69236200099,3
99,1,7.68216013556,1,8.05739890565,Rex Harrison,4.23529411765,1
100,1,7.58161210859,1,7.70266507132,Patrick Gallagher,5.95852525,1
101,10,6.55602223354,13,6.33830417003,Loretta Devine,3.1399441952,9
102,1,7.98380421646,1,8.05739890565,Joe Cornish,2.95234825,1
103,1,7.88325618949,1,8.76686657433,Alexandre Rodrigues,2.29193848485,1
104,16,6.39388854005,16,6.69943344609,Chloë Grace Moretz,2.00471836326,15
105,5,6.9582143414,5,6.92225063578,Henry Thomas,11.2673305954,4
106,1,5.7717476232,1,6.54978010973,Matt Stone,0.582024,1
107,2,7.27996802769,2,8.10174063495,Maribel Verdú,4.79903299074,2
108,7,5.90102365787,7,5.68828365491,Chris Klein,0.707924227712,7
109,2,6.82750190635,2,5.52992033601,Judith Barsi,2.37508368783,2
110,1,6.77722789286,1,6.81583048548,Raphael Barker,0.992189,1
111,1,6.375035785,1,5.84031244106,Roseanne Barr,0.454785027273,1
112,1,6.0733917041,1,6.63846356831,Julia Duffy,0.5849365,1
113,3,7.58161210859,3,7.20012547268,Steve-O,9.357396475,2
114,6,6.49234181646,6,6.7271470269,Fred Ward,1.8251610823,6
115,1,6.47558381196,1,5.13084477239,Marisol Nichols,1.7540913,1
116,9,7.36934405166,9,7.49573700129,Emily Watson,0.69226535193,9
117,1,5.67119959624,1,5.0421613138,Scott Reeves,2.8687952,1
118,1,7.27996802769,1,7.43661469557,Laura San Giacomo,20.6180833333,1
119,1,7.17942000073,1,6.7271470269,Michael Higgenbottom,12.141205,1
120,2,7.27996802769,3,7.08188086123,Leonard Roberts,3.34193469796,3
121,1,8.28544829736,1,8.14608236424,Danielle Darrieux,0.608685342466,1
122,1,4.96736340747,1,2.73639139062,Scott Baio,0.4554661,1
123,2,6.375035785,2,6.86017221477,Amber Stevens West,2.28377988,2
124,7,6.73413588131,7,6.81583048548,Deborah Kara Unger,1.69944249902,7
125,5,6.91799513062,5,6.86904056063,Bruce Davison,1.40494136065,4
126,1,7.88325618949,1,8.41213273999,Donald Rumsfeld,0.7150925,1
127,1,6.17393973107,1,6.7271470269,James McCaffrey,1.18008148148,1
128,2,6.82750190635,2,5.44123687743,Mimi Rogers,1.17785254386,2
129,1,6.17393973107,1,4.86479439663,Jelena Jovanova,0.0231773076923,1
130,1,8.48654435129,1,7.52529815415,Penn Jillette,0.75634035,1
131,4,7.27996802769,5,7.3656679287,Dexter Fletcher,1.63005058056,3
132,3,7.34700004567,3,7.46617584843,Angie Dickinson,2.87263075577,2
133,1,8.08435224342,1,7.70266507132,Akira Terao,0.00410554621849,1
134,1,4.16297919174,1,3.17980868354,David Backus,0.10481637037,1
135,1,5.7717476232,1,6.7271470269,Ricky Catter,0.474602,1
136,2,5.97284367713,2,6.37241319256,Mark Feuerstein,0.62730625,1
137,1,7.07887197376,1,7.88003198849,Steve Burg,5.1982692,1
138,6,7.36375805017,6,7.42183411914,Noah Taylor,2.12888455688,5
139,2,6.77722789286,2,7.61398161274,James Duval,0.226415888889,2
140,5,6.31470696882,5,6.53204341801,Nia Vardalos,10.7945693761,5
141,3,6.10690771309,3,6.16548512253,Vernon Wells,4.5015055,1
142,1,8.68764040522,1,8.23476582282,Peter Krause,2.09338933333,1
143,1,7.07887197376,1,6.99319740265,Dana Hanna,12.8923628,1
144,15,6.9515111396,15,6.47883334286,Demi Moore,2.1071953866,13
145,9,6.44206780298,9,6.776415615,Ben Mendelsohn,0.900646257277,8
146,1,6.47558381196,1,7.08188086123,Jacob Latimore,3.01216488235,1
147,3,7.58161210859,3,7.05231970837,Ken Howard,1.66386359091,2
148,2,6.02311769062,3,6.54978010973,Mitch Pileggi,0.711222747475,3
149,4,7.15428299399,4,7.5474690188,Aidan Turner,1.09286083556,4
150,2,7.78270816253,2,7.39227296628,Tim DeKay,0.0564243176471,2
151,1,8.08435224342,1,7.08188086123,Brian Whitaker,0.10024,1
152,3,7.34700004567,3,7.08188086123,Maurice LaMarche,1.7292116,3
153,2,6.77722789286,2,6.94885567336,Katherine Waterston,0.4046659,1
154,2,6.22421374455,2,5.66294552389,Tyler James Williams,0.6242698,2
155,7,6.60485984664,7,6.8411686165,Xander Berkeley,1.6669724223,5
156,2,6.47558381196,2,7.30358950769,Anders Holm,0.138753977273,1
157,1,5.67119959624,1,5.84031244106,June Diane Raphael,0.291828942857,1
158,1,6.77722789286,1,6.90451394406,Mandy Gonzalez,0.442878833333,1
159,2,6.375035785,2,5.35255341884,Method Man,0.810297566667,2
160,1,7.07887197376,1,7.34793123698,Michaela Watkins,2.1920985,1
161,1,7.27996802769,1,7.52529815415,Debrianna Mansini,5.63749114286,1
162,2,6.47558381196,2,5.84031244106,Olivia d'Abo,1.46666666667,1
163,2,6.17393973107,2,6.63846356831,Jay R. Ferguson,1.21713266308,2
164,4,5.89743265691,5,5.87578582449,Geoff Stults,0.542865539734,3
165,1,6.9783239468,1,6.46109665114,Liane Balaban,0.0021405,1
166,2,7.53133809511,2,7.2592477784,Bill Bailey,1.89039483929,2
167,23,6.95646568006,23,7.0548902434,Jeff Bridges,1.28523726685,21
168,2,6.6766798659,2,7.08188086123,Charlie McDermott,1.951831875,2
169,1,7.78270816253,1,5.84031244106,Kevin McHale,1.317871,1
170,1,6.77722789286,1,6.81583048548,Melissa Sturm,1.53581496154,1
171,1,5.97284367713,1,6.28372973398,Tom Everett,18.1111111111,1
172,6,6.82750190635,6,7.14100316695,Devin Ratray,5.54218545816,5
173,8,6.6766798659,9,6.68773215641,Billy Burke,2.29841933937,7
174,1,6.375035785,1,6.99319740265,Omri Katz,1.41123975,1
175,2,6.0733917041,2,6.06202108752,Elodie Yung,0.582418321429,2
176,1,4.16297919174,2,5.92899589964,Josie Ho,0.243546483333,2
177,1,7.48106408163,1,7.96871544707,Basher Savage,2.74084951,1
178,6,6.50909982095,6,6.91929452049,Chris Penn,3.29738496499,6
179,1,8.78818843219,1,7.2592477784,Ximena Ayala,0.00867538461538,1
180,8,6.53842632882,8,6.61629270367,Mary Lynn Rajskub,2.73095676918,7
181,8,6.90291292657,8,7.04862456426,Rene Russo,2.29764315985,8
182,1,7.17942000073,1,7.2592477784,Julia Sawalha,2.37319811111,1
183,20,7.00848835489,21,6.91295998774,Gary Oldman,1.04588299927,21
184,5,6.31470696882,5,6.7271470269,Miranda Otto,0.633064269449,5
185,1,5.26900748837,1,4.5100605623,Collins Pennie,2.19090795,1
186,6,7.11238798275,6,7.08188086123,Archie Panjabi,2.65451961987,6
187,5,6.31470696882,5,6.51430672629,Seth MacFarlane,1.79912444108,5
188,4,6.57613183893,4,6.70497616225,Eileen Brennan,10.2055859518,4
189,2,6.77722789286,3,5.75162898247,Mara Wilson,3.29847006203,3
190,1,6.17393973107,1,5.5742620653,Zackary Steven Graham,13.3399796,1
191,1,5.4701035423,1,5.84031244106,Magda Apanowicz,1.19777833333,1
192,8,6.72695387938,8,6.47218208347,Richard Schiff,0.837732151395,8
193,1,6.27448775803,1,6.99319740265,Scott A. Martin,0.180705636364,1
194,1,6.57613183893,3,6.28372973398,Gina Holden,2.223732395,2
195,4,7.22969401421,4,7.34793123698,Sid Caesar,17.5760992908,2
196,2,6.92804993331,2,6.41675492185,Amber Rose Revah,1.58100690734,2
197,1,7.38051605466,1,7.7913485299,Christian Clemenson,2.09809533333,1
198,3,7.04535596477,3,7.22968662554,Ryan Donowho,0.158699075,2
199,1,5.87229565017,1,5.66294552389,David Denman,3.240817875,1
200,5,7.30007763309,5,7.29472116183,Fionnula Flanagan,3.81270577717,5
201,1,8.08435224342,1,7.7913485299,Mare Winningham,3.14230991667,1
202,4,6.24935075129,4,5.77379984712,Kylie Minogue,0.805727029365,3
203,6,7.31348403668,6,6.88973336763,Josh Charles,1.62289288019,6
204,2,5.97284367713,4,4.86479439663,Taylor Negron,0.206015388889,3
205,3,6.44206780298,3,6.84539163834,Christopher Evan Welch,1.05628927788,3
206,2,6.82750190635,2,6.63846356831,Nicholas Lea,0.912978133333,1
207,2,7.02859796028,2,7.48095642486,Nathaniel Parker,0.322325735714,2
208,1,8.08435224342,1,7.70266507132,Tatsuo Matsumura,0.00410554621849,1
209,1,7.27996802769,1,5.48557860672,Mark Christopher Lawrence,2.15336265714,1
210,1,7.78270816253,1,7.88003198849,Vauxhall Jermaine,3.916225,1
211,1,7.38051605466,1,7.88003198849,Sabrina Ferilli,0.308248478261,1
212,3,6.84425991084,3,6.60890241545,Anthony Edwards,0.424896277193,3
213,1,6.6766798659,1,6.46109665114,Casey Kasem,2.55004793333,1
214,1,6.47558381196,1,6.54978010973,Roger Lloyd Pack,0.701037,1
215,1,7.07887197376,2,5.52992033601,Richard Lynch,0.2,1
216,6,6.71019587489,7,6.58778730626,Lena Olin,1.16798074162,7
217,2,6.92804993331,2,7.21490604911,Elliott Gould,2.11932543801,2
218,4,6.47558381196,4,6.57195097437,Mark Valley,0.396441064762,3
219,1,7.27996802769,1,7.61398161274,Randeep Hooda,1.98242485714,1
220,1,7.58161210859,1,7.2592477784,Tyrone Benskin,0.20005605,1
221,3,6.54261582994,3,6.43153549828,Gary Dourdan,2.14677377702,3
222,1,5.06791143444,1,6.10636281681,Celina Jade,1.8e-05,1
223,1,5.57065156927,1,6.37241319256,Marshall Allman,0.495753333333,1
224,1,7.17942000073,1,7.43661469557,Michel Bouquet,0.016808125,1
225,1,7.07887197376,1,8.58949965716,Bahare Seddiqi,5.14112222222,1
226,2,6.375035785,2,6.37241319256,Kristen Connolly,1.3726638,2
227,1,7.38051605466,1,6.81583048548,Vanessa Aspillaga,0.7748386,1
228,4,6.24935075129,7,6.00501029271,Jamie Kennedy,0.671432352543,4
229,8,7.11657748387,8,6.90451394406,Jennifer Ehle,2.82529090326,8
230,3,7.27996802769,3,6.8749527912,Steve Bastoni,1.4158051784,3
231,2,6.52585782545,2,7.17056431982,Deborah Mailman,0.522249519231,2
232,3,7.44754807264,3,7.6435427656,Maggie Cheung,10.0827695128,3
233,1,6.6766798659,1,6.99319740265,Jordan Carlos,0.6607015,1
234,1,6.17393973107,1,6.10636281681,Regi Davis,0.964401423358,1
235,5,6.09350130949,5,6.69167364346,Martin Starr,2.17115197171,3
236,2,6.87777591983,2,7.21490604911,Daniel Kaluuya,0.871585077778,2
237,3,8.1513842614,3,8.11652121138,Jack Hawkins,4.73333333333,2
238,1,2.65475878725,2,5.30821168955,Sean Whalen,0.67595,1
239,5,6.375035785,5,6.9399873275,Eva Green,0.670318274528,4
240,1,7.58161210859,1,7.52529815415,Amelia Giancarlo,177.374892308,1
241,1,8.38599632432,1,7.52529815415,Judith Hill,1.19740706667,1
242,25,6.69678947129,26,6.59753274127,Sylvester Stallone,7.15653810243,21
243,1,6.9783239468,1,7.43661469557,Shelley Waggener,3.2657455,1
244,1,8.18490027039,1,7.61398161274,Mary Catherine Garrison,2.021092625,1
245,2,7.22969401421,2,7.03753913194,Kristen Johnston,0.0217053763441,1
246,1,7.38051605466,1,7.08188086123,Theresa Randle,3.46352757895,1
247,1,6.77722789286,1,7.34793123698,Darryl Cox,0.148697,1
248,2,7.33024204118,2,5.13084477239,Jimmy Jean-Louis,1.18597635,2
249,1,6.27448775803,1,7.34793123698,Samira Wiley,1.4438462,1
250,2,7.12914598724,5,6.42562326771,Tatyana Ali,1.71741616204,4
251,2,6.6766798659,3,7.2592477784,Lily James,1.33747594105,2
252,6,6.81074390185,7,6.8411686165,Derek Luke,2.58307138214,4
253,2,6.72695387938,2,6.7271470269,Kevin Rankin,1.74479934501,2
254,1,5.06791143444,1,5.13084477239,Nancy Kyes,5.76,1
255,3,6.30800376702,3,6.28372973398,Patrick Kilpatrick,0.732993541667,2
256,3,5.83877964118,3,5.54470091244,Johnny Lewis,0.799175716667,3
257,1,7.58161210859,1,7.70266507132,Kenneth Mitchell,2.29897075,1
258,1,5.67119959624,1,6.7271470269,Erik Estrada,3.50088816667,1
259,21,7.10281198018,21,7.14944921063,Al Pacino,2.2089528929,20
260,1,8.28544829736,1,8.41213273999,Matt McCoy,1.84585648571,1
261,1,7.27996802769,2,7.30358950769,David Proval,0.06529,1
262,14,6.22421374455,14,6.26472613571,Amy Poehler,1.90817366157,13
263,5,6.55602223354,5,6.35467650084,Leighton Meester,1.26156771798,5
264,1,6.77722789286,1,6.81583048548,Jennifer Butler,0.269931714286,1
265,3,7.01183995578,3,7.34793123698,Roger Allam,3.36169810766,3
266,2,6.92804993331,2,8.01305717636,Khalid Abdalla,0.78989535,1
267,2,7.43079006814,2,7.7913485299,Tom Guiry,3.60540764,1
268,7,7.10759998147,7,6.68913983036,CCH Pounder,1.33567563689,6
269,2,7.43079006814,2,7.74700680061,Jim Varney,3.5467582125,2
270,1,7.58161210859,1,6.90451394406,Annie Golden,0.156582,1
271,1,6.77722789286,1,6.81583048548,Sook-Yin Lee,0.992189,1
272,3,7.07887197376,3,6.93407509693,David Margulies,3.77392969633,3
273,2,6.0733917041,2,6.50543838044,Gabriel Bateman,12.2508148399,2
274,1,7.98380421646,1,7.61398161274,Sofia Vassilieva,1.63953326667,1
275,4,5.92256966365,4,5.84031244106,Ming-Na Wen,1.18015226894,4
276,1,6.375035785,1,7.08188086123,Freddie Jones,0.236128888889,1
277,1,7.17942000073,1,6.99319740265,Enrique Murciano,0.2587453125,1
278,4,6.65154285916,4,6.92668480871,Dave Legeno,0.615614538462,1
279,1,5.1684594614,2,5.70728725318,Annabelle Wallis,6.48275732253,2
280,11,7.07887197376,12,7.15578374338,Holly Hunter,2.16279925027,10
281,4,6.92804993331,6,6.77148875619,Kimberly Elise,4.02400534545,3
282,4,6.45044680522,4,6.37241319256,Damon Wayans Jr.,2.11285435995,4
283,4,6.87777591983,4,7.03753913194,Jonathan Frakes,1.53350580294,4
284,1,6.17393973107,1,6.63846356831,James Callis,0.6695587,1
285,1,6.77722789286,1,7.08188086123,Claire Geare,5.4571906,1
286,1,6.47558381196,1,5.75162898247,Paula Marshall,1.300893,1
287,1,6.77722789286,1,6.90451394406,J. Smith-Cameron,0.442878833333,1
288,1,5.97284367713,1,6.54978010973,Georgina Chapman,1.2094044,1
289,10,7.44084487084,10,7.26811612426,Heath Ledger,2.21782047469,10
290,1,6.27448775803,1,5.92899589964,John Meillon,6.91811455696,1
291,1,7.78270816253,1,6.99319740265,Hutch Dano,1.74409373333,1
292,3,7.74919215354,4,7.68049420667,Mary McDonnell,3.19479963272,4
293,2,5.87229565017,2,6.23938800468,Kevin Nash,3.80320291541,2
294,1,7.68216013556,1,6.63846356831,Bruce Boxleitner,0.229831589286,1
295,4,6.72695387938,4,7.12622259052,Sandra Ellis Lafferty,2.66906733663,3
296,5,7.50117368702,5,7.56077153758,Rafe Spall,1.17023350476,5
297,3,6.87777591983,5,6.33693980913,Lupe Ontiveros,2.19564110076,5
298,2,5.57065156927,2,5.88465417035,Roger Cross,0.939492863636,1
299,6,7.09562997826,7,6.35974412705,James Corden,0.892385007077,5
300,1,8.58709237825,1,8.05739890565,Craig Hall,0.20512496,1
301,1,7.98380421646,1,7.2592477784,Jordan Trovillion,0.00612778947368,1
302,2,5.72147360972,2,6.23938800468,Jonathan Breck,2.90712826176,2
303,3,5.36955551534,3,5.5742620653,Drew Waters,1.19192596667,2
304,6,6.49234181646,7,5.92899589964,John Witherspoon,2.93323661373,7
305,1,6.17393973107,1,6.54978010973,Deborah Foreman,2.5895526,1
306,1,8.18490027039,1,7.70266507132,Debra Monk,2.02744334286,1
307,2,5.82202163668,2,6.7271470269,Monique Gabriela Curnen,0.683172858333,2
308,7,6.92086793139,8,6.6828052976,Julian Sands,2.97460942664,7
309,29,6.83270266636,29,6.95955884939,J.K. Simmons,2.14847594195,29
310,7,6.26012375418,7,6.16970814437,Shannon Elizabeth,3.1324613906,7
311,3,7.17942000073,3,7.2592477784,Marshall Bell,7.3364707493,3
312,8,6.5887003423,8,7.04862456426,Ty Burrell,1.02143632137,7
313,2,5.4701035423,3,6.16548512253,Bella Heathcote,0.289832125,2
314,19,7.07887197376,19,7.21257227388,Jake Gyllenhaal,1.75982028861,17
315,1,7.27996802769,1,7.52529815415,Gina Montana,7.10244277778,1
316,2,5.97284367713,2,6.37241319256,Andrew Wilson,0.13906244,2
317,1,6.375035785,1,5.5742620653,Wayne Pygram,0.255259454545,1
318,1,7.48106408163,1,8.32344928141,Richard Masur,0.918855866667,1
319,3,5.97284367713,3,6.16548512253,Diahann Carroll,1.03795854127,3
320,1,6.47558381196,1,6.10636281681,Garrett M. Brown,0.063874,1
321,5,6.75711828747,5,6.63846356831,Meat Loaf,0.200680959206,5
322,1,6.375035785,2,6.63846356831,Frances Bay,3.21866666667,1
323,1,8.48654435129,1,8.76686657433,Marcus Chong,2.72036909524,1
324,1,6.27448775803,1,6.10636281681,Val Kilmer,0.249617785714,1
325,2,5.72147360972,2,6.1507045461,Nicki Aycox,1.3833212951,2
326,2,6.22421374455,2,5.84031244106,Alona Tal,0.642393663736,2
327,1,7.68216013556,1,6.99319740265,Benoît Poelvoorde,0.314414565106,1
328,1,6.375035785,1,6.19504627539,Ray McKinnon,2.30581818182,1
329,1,5.57065156927,1,6.37241319256,Eric Lange,0.495753333333,1
330,1,6.57613183893,1,5.30821168955,Bob Saget,0.4672788,1
331,7,6.80595590057,7,7.1578952543,Ellen Barkin,1.50934837828,6
332,1,6.27448775803,1,6.99319740265,Dylan Kussman,0.711512470588,1
333,2,7.07887197376,2,7.8356902592,Maria Thayer,2.09590583333,1
334,1,8.58709237825,1,7.88003198849,Johannes Silberschneider,0.9473382,1
335,1,5.67119959624,1,6.46109665114,Betsy Palmer,15.28,1
336,2,7.68216013556,2,7.88003198849,Teresa Wright,11.2619047619,1
337,1,5.4701035423,1,6.19504627539,Jasmine Trinca,0.266016125,1
338,2,6.52585782545,2,7.21490604911,Laura Harris,0.0272864,1
339,1,6.9783239468,1,7.43661469557,Lauren Sweetser,3.2657455,1
340,2,7.12914598724,2,7.2592477784,Robert Clohessy,0.491924672222,2
341,1,6.6766798659,1,5.39689514814,Morgan Fairchild,0.20109975,1
342,1,6.47558381196,1,7.17056431982,Ljubomir Kerekes,0.03506684,1
343,5,6.63646065511,5,6.90451394406,Joely Richardson,0.485376590588,5
344,2,6.6766798659,2,6.63846356831,Annie Parisse,1.28601867667,2
345,1,8.38599632432,1,8.23476582282,Kenneth Mars,17.0514833333,1
346,8,6.86520741646,8,6.81583048548,Jordi Mollà,0.673340936378,8
347,1,5.97284367713,1,5.92899589964,Meredith Hagner,0.06248,1
348,2,7.22969401421,2,7.61398161274,Nina Arianda,3.34215658824,1
349,1,7.48106408163,1,7.2592477784,Waris Ahluwalia,0.5004648,1
350,1,5.4701035423,1,4.68742747947,Joey Lawrence,1.53348621429,1
351,1,5.87229565017,1,5.75162898247,Tom Ardavany,8.94611666667,1
352,5,7.11909118455,6,6.35763261613,David Keith,1.3257044498,6
353,26,6.90871377428,26,7.03071732743,Matthew McConaughey,1.93313206587,26
354,1,7.07887197376,1,7.17056431982,Peter Marquardt,291.56,1
355,1,7.17942000073,1,7.43661469557,Conrad Vernon,2.90980690667,1
356,1,7.38051605466,1,6.46109665114,Cynthia Rhodes,23.725,1
357,2,6.9783239468,2,7.34793123698,Katrina Kaif,0.42223717025,1
358,1,7.17942000073,1,6.28372973398,Mihalis Giannatos,0.447868333333,1
359,1,6.27448775803,1,6.90451394406,Zak Penn,0.0263071428571,1
360,1,6.6766798659,1,6.99319740265,Melina Kanakaredes,0.512739246154,1
361,6,6.9615659423,6,6.03245993466,Elizabeth Perkins,1.4376252809,6
362,1,8.38599632432,1,8.14608236424,Ari Folman,1.522184,1
363,3,6.34151977601,3,7.11144201409,Nat Wolff,6.53578754167,2
364,1,8.18490027039,1,8.14608236424,Rosalind Harris,5.55555555556,1
365,3,8.11786825241,3,7.82090968276,Don Rickles,1.21946798218,3
366,1,7.48106408163,1,7.70266507132,Yenny Paola Vega,2.17239933333,1
367,1,6.375035785,1,6.54978010973,Jesse Tyler Ferguson,0.819652428571,1
368,1,6.0733917041,2,5.30821168955,Angelo Rossitto,2.94176850509,1
369,1,5.7717476232,1,6.28372973398,Ellie Cornell,3.5536,1
370,10,6.91799513062,10,6.70941033518,Rufus Sewell,0.825406851319,9
371,1,7.07887197376,1,6.7271470269,Enrique Iglesias,1.92572217241,1
372,1,7.38051605466,1,6.7271470269,Sachiko Ishida,2.3488069,1
373,1,7.78270816253,1,7.7913485299,Jeannetta Arnette,5.7669725,1
